order_no	req_pu_date	customer	origin	destination	revenue	cost	margin	distance_km	rate_per_km	cost_per_km	margin_per_km	year
22957	2025-06-10	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1000.0	350.0	925.469		1.0805	0.3782	2025.0
22960	2025-06-10	SCOTTS CANADA LTD			435.0	317.6	117.4					2025.0
22954	2025-06-11	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22955	2025-06-11	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22959	2025-06-11	CAPMATIC			5325.0	4600.0	725.0					2025.0
22962	2025-06-12	SCOTTS CANADA LTD			1300.0	1000.0	300.0					2025.0
22963	2025-06-13	SCOTTS CANADA LTD			1200.0	900.0	300.0					2025.0
22964	2025-06-13	SCOTTS DELHI	ST-HUBERT,PQ	DELHI,ON	925.0	750.0	175.0	763.4659885272326		0.9824	0.2292	2025.0
22966	2025-06-18	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22970	2025-06-18	EMBALLAGES AT	MIRABEL,PQ	AMOS,PQ	865.0	700.0	165.0	535.1762720094367		1.308	0.3083	2025.0
22967	2025-06-19	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22971	2025-06-19	SCOTTS QUALI-GRO			1225.0	1000.0	225.0					2025.0
22973	2025-06-19	SCOTTS QUALI-GRO			1250.0	1000.0	250.0					2025.0
22974	2025-06-19	SCOTTS CANADA LTD			1225.0	1000.0	225.0					2025.0
22975	2025-06-19	EMBALLAGES AT			800.0	530.0	270.0					2025.0
22972	2025-06-20	SCOTTS QUALI-GRO			1400.0	1100.0	300.0					2025.0
22976	2025-06-23	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	130.0	95.0	18.765		6.9278	5.0626	2025.0
22977	2025-06-23	EMBALLAGES AT	MIRABEL,PQ	MEADOW LAKE,SK	1150.0	900.0	250.0	3127.495699217546		0.2878	0.0799	2025.0
22978	2025-06-23	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22968	2025-06-24	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22969	2025-06-24	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22982	2025-06-25	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22984	2025-06-25	SCOTTS QUALI-GRO			1250.0	1000.0	250.0					2025.0
22979	2025-06-26	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22980	2025-06-26	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22981	2025-06-26	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1000.0	350.0	925.469		1.0805	0.3782	2025.0
22985	2025-07-02	SCOTTS DELHI			2400.0	2100.0	300.0					2025.0
22986	2025-07-02	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22987	2025-07-02	SCOTTS DELHI			1375.0	1050.0	325.0					2025.0
22988	2025-07-02	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22989	2025-07-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22990	2025-07-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22993	2025-07-03	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	115.0	110.0	18.765		6.1284	5.862	2025.0
22994	2025-07-03	EMBALLAGES AT	MIRABEL,PQ	CANOE,BC	985.0	800.0	185.0	4010.685550686148		0.1995	0.0461	2025.0
22991	2025-07-04	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22992	2025-07-04	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
22995	2025-07-04	SCOTTS DELHI			2025.0	1650.0	375.0					2025.0
22996	2025-07-04	SCOTTS DELHI			2025.0	1700.0	325.0					2025.0
22997	2025-07-04	SCOTTS DELHI			2025.0	1700.0	325.0					2025.0
22998	2025-07-04	SCOTTS DELHI			2025.0	1600.0	425.0					2025.0
22999	2025-07-04	SCOTTS DELHI			2025.0	1650.0	375.0					2025.0
23007	2025-07-07	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23008	2025-07-07	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23009	2025-07-07	SCOTTS QUALI-GRO			1250.0	1000.0	250.0					2025.0
23010	2025-07-08	SCOTTS QUALI-GRO			1250.0	1000.0	250.0					2025.0
23000	2025-07-09	SCOTTS DELHI			2025.0	1650.0	375.0					2025.0
23001	2025-07-09	SCOTTS DELHI			2025.0	1650.0	375.0					2025.0
23002	2025-07-09	SCOTTS DELHI			2025.0	1700.0	325.0					2025.0
23003	2025-07-09	SCOTTS DELHI			2025.0	1700.0	325.0					2025.0
23004	2025-07-09	SCOTTS DELHI			2025.0	1600.0	425.0					2025.0
23005	2025-07-09	SCOTTS DELHI			2025.0	1650.0	375.0					2025.0
23013	2025-07-09	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	130.0	95.0	18.765		6.9278	5.0626	2025.0
23021	2025-07-09	SCOTTS QUALI-GRO	L'ORIGNAL,ON	L'ORIGNAL,ON	150.0	0.0	150.0	0.0				2025.0
23006	2025-07-10	SCOTTS DELHI			2400.0	2100.0	300.0					2025.0
23011	2025-07-10	SCOTTS CANADA LTD			1200.0	900.0	300.0					2025.0
23014	2025-07-10	CAPMATIC	LAREDO ,TX	MONTREAL-NORD,PQ	6150.0	5200.0	950.0	3502.715		1.4846	0.2712	2025.0
23012	2025-07-11	SCOTTS CANADA LTD			1300.0	1000.0	300.0					2025.0
23019	2025-07-14	SCOTTS CANADA LTD			1300.0	1000.0	300.0					2025.0
23020	2025-07-15	SCOTTS CANADA LTD			1300.0	1000.0	300.0					2025.0
23022	2025-07-15	SCOTTS DELHI	DELHI,ON	ROCKY VIEW,AB	865.0	650.0	215.0	3209.520166053831		0.2025	0.067	2025.0
23023	2025-07-15	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	250.0	130.0	120.0	18.765		6.9278	6.3949	2025.0
23024	2025-07-15	SCOTTS DELHI			495.0	365.41	129.59					2025.0
23018	2025-07-17	SCOTTS DELHI			2400.0	2100.0	300.0					2025.0
23025	2025-07-17	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23026	2025-07-21	SCOTTS DELHI			2400.0	2100.0	300.0					2025.0
23027	2025-07-21	SCOTTS CANADA LTD			850.0	650.0	200.0					2025.0
23028	2025-07-21	SCOTTS CANADA LTD			750.0	550.0	200.0					2025.0
23029	2025-07-22	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	150.0	115.0	35.0	18.765		6.1284	1.8652	2025.0
23015	2025-07-23	CAPMATIC			4500.0	3710.0	790.0					2025.0
23030	2025-07-23	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	225.0	125.0	100.0	43.72		2.8591	2.2873	2025.0
23031	2025-07-25	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	275.0	160.0	115.0	16.2226435584249		9.8628	7.0889	2025.0
23033	2025-07-29	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	250.0	145.0	105.0	18.765		7.7272	5.5955	2025.0
23035	2025-07-29	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23034	2025-07-30	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23036	2025-07-30	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23038	2025-07-31	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23016	2025-08-01	CAPMATIC	CHICAGO,IL	MONTREAL-NORD,PQ	3900.0	3125.0	775.0	1439.1539050011927		2.1714	0.5385	2025.0
23039	2025-08-01	EMBALLAGES AT	HAYWARD,CA	MIRABEL,PQ	2525.0	1600.0	925.0	4836.613276594207		0.3308	0.1912	2025.0
23040	2025-08-01	CAPMATIC			525.0	350.0	175.0					2025.0
23041	2025-08-04	THEATRIXX TECHNOLOGIES			225.0	150.0	75.0					2025.0
23042	2025-08-04	SCOTTS CANADA LTD	LACHINE,PQ	WALLACEBURG,ON	1250.0	1000.0	250.0	916.7588442764514		1.0908	0.2727	2025.0
23043	2025-08-05	SCOTTS CANADA LTD			1000.0	800.0	200.0					2025.0
23044	2025-08-06	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	43.72		2.2873	1.1436	2025.0
23045	2025-08-06	SCOTTS CANADA LTD			1000.0	800.0	200.0					2025.0
23046	2025-08-07	EMBALLAGES AT	MIRABEL,PQ	NORMANDIN,PQ	825.0	692.78	132.22	444.84873853282346		1.5573	0.2972	2025.0
23047	2025-08-07	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	150.0	115.0	35.0	18.765		6.1284	1.8652	2025.0
23048	2025-08-07	SCOTTS CANADA LTD			1100.0	900.0	200.0					2025.0
23049	2025-08-07	THEATRIXX TECHNOLOGIES			1450.0	1200.0	250.0					2025.0
23051	2025-08-08	SCOTTS QUALI-GRO			1900.0	1500.0	400.0					2025.0
23050	2025-08-11	SCOTTS CANADA LTD			1100.0	900.0	200.0					2025.0
23052	2025-08-12	SCOTTS QUALI-GRO			1250.0	1000.0	250.0					2025.0
23053	2025-08-12	SCOTTS CANADA LTD			1100.0	900.0	200.0					2025.0
23055	2025-08-12	THEATRIXX TECHNOLOGIES	BURNABY,BC	TORONTO,ON	1695.0	1246.77	448.23	4018.215664804528		0.3103	0.1115	2025.0
23056	2025-08-12	LEGGI TRANSPORT	BURNABY,BC	RICHMOND,BC	0.0	250.0	250.0	21.427227277815422		11.6674	-11.6674	2025.0
23054	2025-08-13	SCOTTS CANADA LTD			1100.0	900.0	200.0					2025.0
23058	2025-08-13	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23059	2025-08-13	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23060	2025-08-13	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23075	2025-08-13	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23061	2025-08-14	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23072	2025-08-14	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23073	2025-08-14	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23074	2025-08-14	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23076	2025-08-14	SCOTTS QUALI-GRO			1900.0	1500.0	400.0					2025.0
23077	2025-08-14	SCOTTS QUALI-GRO			1900.0	1500.0	400.0					2025.0
23078	2025-08-14	CADEXAIR	Varennes,PQ	Toronto,ON	255.0	134.98	120.02	629.3052739355845		0.2145	0.1907	2025.0
23079	2025-08-14	THEATRIXX TECHNOLOGIES			5.0	140.0	85.0					2025.0
23062	2025-08-15	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23063	2025-08-15	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23064	2025-08-18	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23065	2025-08-18	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23070	2025-08-18	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23080	2025-08-18	THEATRIXX TECHNOLOGIES			0.0	300.0	90.0					2025.0
23081	2025-08-18	SCOTTS CANADA LTD			1100.0	900.0	200.0					2025.0
23083	2025-08-18	SCOTTS CANADA LTD			1100.0	900.0	200.0					2025.0
23066	2025-08-19	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23067	2025-08-19	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23071	2025-08-19	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23085	2025-08-19	EMBALLAGES AT	MIRABEL,PQ	REVELSTOKE,BC	1350.0	1175.0	175.0	3919.288971254734		0.2998	0.0447	2025.0
23069	2025-08-20	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1000.0	350.0	925.469		1.0805	0.3782	2025.0
23084	2025-08-20	SCOTTS CANADA LTD			1700.0	1350.0	350.0					2025.0
23068	2025-08-21	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23086	2025-08-25	THEATRIXX TECHNOLOGIES			825.0	657.57	167.43					2025.0
23087	2025-08-25	SCOTTS CANADA LTD			1200.0	900.0	300.0					2025.0
23088	2025-08-25	SCOTTS CANADA LTD			1200.0	900.0	300.0					2025.0
23089	2025-08-25	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23090	2025-08-25	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23100	2025-08-25	SCOTTS CANADA LTD			1995.0	1650.0	345.0					2025.0
23101	2025-08-25	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	275.0	160.0	115.0	18.765		8.5265	6.1284	2025.0
23091	2025-08-26	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23092	2025-08-26	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23104	2025-08-26	SCOTTS DELHI	DELHI,ON	MIRAMICHI,NB	1675.0	1400.0	275.0	1514.446		0.9244	0.1816	2025.0
23093	2025-08-27	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23094	2025-08-27	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23110	2025-08-27	SCOTTS MILOT			1700.0	1500.0	200.0					2025.0
23109	2025-08-28	SCOTTS CANADA LTD			1200.0	1000.0	200.0					2025.0
23116	2025-09-02	SCOTTS CANADA LTD			900.0	775.0	125.0					2025.0
23096	2025-09-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23097	2025-09-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23102	2025-09-03	CAPMATIC			2250.0	1700.0	550.0					2025.0
23117	2025-09-03	SCOTTS CANADA LTD			900.0	775.0	125.0					2025.0
23118	2025-09-03	SCOTTS CANADA LTD			900.0	775.0	125.0					2025.0
23095	2025-09-04	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23098	2025-09-04	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23099	2025-09-04	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1200.0	300.0	925.469		1.2966	0.3242	2025.0
23103	2025-09-04	CAPMATIC			2250.0	1700.0	550.0					2025.0
23105	2025-09-08	SCOTTS CANADA LTD			1200.0	900.0	300.0					2025.0
23119	2025-09-08	SCOTTS CANADA LTD			1200.0	950.0	250.0					2025.0
23122	2025-09-08	EMBALLAGES AT	MIRABEL,PQ	ST-ELZÉAR,PQ	875.0	0.0	875.0	31.51764311929166		0.0	27.7622	2025.0
23111	2025-09-09	SCOTTS CANADA LTD			900.0	750.0	150.0					2025.0
23126	2025-09-09	SCOTTS CANADA LTD			1700.0	1500.0	200.0					2025.0
23127	2025-09-09	SCOTTS CANADA LTD			900.0	0.0	900.0					2025.0
23107	2025-09-10	SCOTTS CANADA LTD			1200.0	900.0	300.0					2025.0
23121	2025-09-10	SCOTTS CANADA LTD			1200.0	950.0	250.0					2025.0
23123	2025-09-10	EMBALLAGES AT	ST-ELZÉAR,PQ	MIRABEL,PQ	1375.0	1125.0	250.0	38.847		28.9598	6.4355	2025.0
23125	2025-09-10	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	250.0	175.0	75.0	18.765		9.3259	3.9968	2025.0
23129	2025-09-10	SCOTTS CANADA LTD			900.0	775.0	125.0					2025.0
23130	2025-09-10	SCOTTS CANADA LTD			900.0	775.0	125.0					2025.0
23128	2025-09-11	SCOTTS CANADA LTD			900.0	775.0	125.0					2025.0
23131	2025-09-12	SCOTTS QUALI-GRO	ST-HUBERT,PQ	L'ORIGNAL,ON	600.0	500.0	100.0	119.35134432560558		4.1893	0.8379	2025.0
