order_no	req_pu_date	customer	origin	destination	revenue	cost	margin	distance_km	rate_per_km	cost_per_km	margin_per_km	year
21757	2023-02-15	EMBALLAGES	AT MIRABEL,PQ	WEST BRANCH,NB	650.0	575.0	75.0	852.1793533641431		0.6747	0.088	2023
21758	2023-02-16	CAPMATIC MONTREAL-NORD,PBQOUCHERVILLE,PQ 225.00CA 145.00 80.00 21759 16/02/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 575.00CA 400.00 175.00 21760 20/02/2023 CAPMATIC MONTREAL-NORD,PTQERREBONNE,PQ 175.00CA 115.00 60.00 21761 24/02/2023	CAPMATIC LAVAL,PQ	MONTREAL-NORD,PQ	150.0	75.0	75.0					2023
21762	2023-02-28	CAPMATIC	CYPRESS,CA	MONTREAL-NORD,PQ	8150.0	7200.0	950.0	4751.8010549947385		1.5152	0.1999	2023
21763	2023-03-01	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	800.0	650.0	150.0	535.8598037647228		1.213	0.2799	2023
21764	2023-03-07	SCOTTS CANADA LTD ST-BONAVENTURE SAINT CATHARINES 1,600.00CA 1,450.00 150.00 21765 07/03/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 405.00CA 235.00 170.00 21766 09/03/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,400.00CA 1,100.00 300.00 21767 08/03/2023	SCOTTS CANADA LTD LACHINE,PQ	DELHI,ON	1000.0	850.0	150.0					2023
21770	2023-03-10	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,200.00 300.00 21771 10/03/2023 EMBALLAGES AT MIRABEL,PQ SAINT-HONORÉ-DE 450.00CA 300.00 150.00 21772 13/03/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 255.00CA 160.00 95.00 21773 14/03/2023	CAPMATIC TERREBONNE,PQ	MONTREAL-NORD,PQ	240.0	130.0	110.0					2023
21776	2023-03-20	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,400.00CA 1,150.00 250.00 21777 21/03/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 21778 20/03/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 145.00 80.00 21779 21/03/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	115.0	35.0					2023
21781	2023-03-29	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21782 03/04/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,400.00CA 1,100.00 300.00 21783 28/03/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 285.00CA 145.00 140.00 21787 05/04/2023	THEATRIXX TECHNOLOGIES MONTREAL,PQ	LAS VEGAS,NV	7100.0	6100.0	1000.0					2023
21788	2023-03-31	EMBALLAGES	AT MIRABEL,PQ	WEST BRANCH,NB	1015.0	925.0	90.0	852.1793533641431		1.0855	0.1056	2023
21790	2023-04-03	GMJ LOGISTIQUE MONTREAL-EST,PQTULSA,OK 600.00CA 450.00 150.00 21791 05/04/2023	CAPMATIC LONDON,ON	MONTREAL-NORD,PQ	2725.0	2000.0	725.0					2023
21792	2023-04-06	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	22.48736113281714		4.4469	2.2235	2023
21793	2023-04-06	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	650.0	500.0	150.0	535.8598037647228		0.9331	0.2799	2023
21794	2023-04-07	THEATRIXX	TECHNOLOGIES MONTREAL,PQ	ORLANDO,FL	2440.0	1800.0	640.0	2407.0634930983465		0.7478	0.2659	2023
21795	2023-04-13	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21796 14/04/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21797 13/04/2023	EMBALLAGES AT MIRABEL,PQ	SAINT-QUENTIN,NB	700.0	575.0	125.0					2023
21789	2023-04-20	THEATRIXX	TECHNOLOGIES LAS VEGAS,NV	MONTREAL,PQ	3990.0	3117.07	872.93	4326.557647077546		0.7205	0.2018	2023
21807	2023-04-25	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,400.00CA 1,100.00 300.00 21808 27/04/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21809 28/04/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 950.00 250.00 21810 25/04/2023	CAPMATIC ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2023
21811	2023-04-25	GMJ	LOGISTIQUE CALGARY,AB	MONTREAL-EST,PQ	488.0	362.53	125.47					2023
21815	2023-05-02	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21816 04/05/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,400.00CA 1,100.00 300.00 21817 02/05/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 275.00CA 160.00 115.00 21819 05/05/2023	SCOTTS CANADA LTD STANSTEAD,PQ	ST-MARGARETS,NB	795.0	583.78	211.22					2023
21820	2023-05-12	CAPMATIC MONTREAL-NORD,PTQERREBONNE,PQ 150.00CA 115.00 35.00 21821 12/05/2023 CAPMATIC MONTREAL-NORD,PSQT-HUBERT,PQ 500.00CA 400.00 100.00 21822 12/05/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 325.00CA 190.00 135.00 21825 24/05/2023 ENGRAIS McINNES	STANSTEAD,PQ	GATINEAU,PQ	349.0	264.99	84.01	344.1545454587346		0.77	0.2441	2023
21826	2023-05-25	EMBALLAGES AT MIRABEL,PQ ST-JUST DE BRETENIER1E,S075.00CA 875.00 200.00 21827 29/05/2023	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	350.0	200.0	150.0					2023
21828	2023-05-29	EMBALLAGES	AT MIRABEL,PQ	LA SARRE,PQ	800.0	650.0	150.0	626.7611300047648		1.0371	0.2393	2023
21833	2023-05-31	CAPMATIC	ST-HUBERT,PQ	MONTREAL-NORD,PQ	675.0	450.0	225.0	23.453265822775485		19.1871	9.5935	2023
21834	2023-06-01	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 400.00CA 235.00 165.00 21835 02/06/2023 EMBALLAGES AT MIRABEL,PQ ST-FÉLICIEN,PQ 195.00CA 158.77 36.23 21836 01/06/2023	SCOTTS CANADA LTD ST-LAURENT,PQ	L'ORIGNAL,ON	425.0	280.0	145.0					2023
21837	2023-06-02	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 21838 05/06/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	225.0	115.0	110.0					2023
21831	2023-06-05	THEATRIXX	TECHNOLOGIES MONTREAL,PQ	ORLANDO,FL	5835.0	4646.0	1189.0	2407.0634930983465		1.9302	0.494	2023
21829	2023-06-06	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 21830 30/05/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2023
21840	2023-06-09	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 275.00CA 160.00 115.00 21841 09/06/2023 SCOTTS CANADA LTD DELHI,ON ST-BONAVENTURE 1,200.00CA 1,000.00 200.00 21842 15/06/2023 SCOTTS CANADA LTD DELHI,ON ST-BONAVENTURE 1,325.00CA 1,150.00 175.00 21843 14/06/2023	EMBALLAGES AT MIRABEL,PQ	LAMBTON,PQ	230.0	160.0	70.0					2023
21844	2023-06-14	EMBALLAGES	AT MIRABEL,PQ	SAINT-PAMPHILE,PQ	375.0	285.0	90.0	432.8666097761423		0.6584	0.2079	2023
21848	2023-06-15	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 250.00CA 145.00 105.00 21849 21/06/2023 BIOVERT MONTREAL-NORD,PTQERREBONNE,PQ 550.00CA 350.00 200.00 21850 21/06/2023 BIOVERT MONTREAL-NORD,PTQERREBONNE,PQ 550.00CA 350.00 200.00 21851 21/06/2023 ENGRAIS McINNES	STANSTEAD,PQ	GATINEAU,PQ	310.0	210.53	99.47	344.1545454587346		0.6117	0.289	2023
21832	2023-06-17	THEATRIXX	TECHNOLOGIES ORLANDO,FL	MONTREAL,PQ	3200.0	2189.61	1010.39					2023
21854	2023-06-27	SCOTTS CANADA LTD L'ORIGNAL,ON ST-BONAVENTURE 269.00CA 134.20 134.80 21855 28/06/2023 SCOTTS CANADA LTD DELHI,ON ST-BONAVENTURE 575.00CA 462.27 112.73 21856 11/07/2023 CAPMATIC MONTREAL-NORD,PCQYPRESS,CA 7,995.00CA 7,000.00 995.00 21857 05/07/2023 ENGRAIS McINNES	STANSTEAD,PQ	GOWANSTOWN,PQ	1250.0	1050.0	200.0					2023
21858	2023-07-04	ENGRAIS McINNES	QUEBEC,PQ	GOWANSTOWN,PQ	1250.0	1050.0	200.0					2023
21861	2023-07-05	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	650.0	500.0	150.0	535.8598037647228		0.9331	0.2799	2023
21862	2023-07-06	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 350.00CA 220.00 130.00 21863 07/07/2023 ENGRAIS McINNES CONTRECOEUR,PQSTANSTEAD,PQ 1,050.00CA 850.00 200.00 21864 10/07/2023 CAPMATIC MONTREAL-NORD,PLQEAMINGTON,ON 1,800.00CA 1,300.00 500.00 21865 14/07/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	115.0	35.0					2023
21859	2023-07-07	CAPMATIC MONTREAL-NORD,PBQOISBRIAND,PQ 600.00CA 400.00 200.00 21860 06/07/2023	THEATRIXX TECHNOLOGIES MONTREAL,PQ	MISSISSAUGA,ON	1200.0	850.0	350.0					2023
21866	2023-07-19	CAPMATIC MONTREAL-NORD,PSQT-LAURENT,PQ 150.00CA 115.00 35.00 21867 19/07/2023	EMBALLAGES AT MIRABEL,PQ	SAINT-QUENTIN,NB	700.0	475.0	225.0					2023
21868	2023-07-20	EMBALLAGES	AT MIRABEL,PQ	WEST BRANCH,NB	875.0	700.0	175.0	852.1793533641431		0.8214	0.2054	2023
21869	2023-07-21	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 425.00CA 265.00 160.00 21870 21/07/2023	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	650.0	500.0	150.0					2023
21871	2023-07-25	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	12.266042140358689		8.1526	4.0763	2023
21872	2023-08-01	CAPMATIC MONTREAL-NORD,PSQT-LAURENT,PQ 150.00CA 115.00 35.00 21873 02/08/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 350.00CA 190.00 160.00 21874 03/08/2023	DEXTER LONGUEUIL,PQ	TILLSONBURGH,ON	1550.0	1300.0	250.0					2023
21875	2023-08-08	CAPMATIC MONTREAL-NORD,PMQONTREAL-NORD,PQ 350.00CA 230.00 120.00 21876 08/08/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	300.0	180.0	120.0					2023
21877	2023-08-09	EMBALLAGES	AT MIRABEL,PQ	COURCELLES,PQ	195.0	150.0	45.0	289.1053340859617		0.5188	0.1557	2023
21878	2023-08-16	CAPMATIC	CYPRESS,CA	MONTREAL-NORD,PQ	6950.0	5800.0	1150.0	4751.8010549947385		1.2206	0.242	2023
21879	2023-08-17	DEXTER	LONGUEUIL,PQ	TILLSONBURGH,ON	1550.0	1300.0	250.0					2023
21880	2023-08-22	EMBALLAGES	AT HOT SPRINGS,AR	MIRABEL,PQ	1175.0	1000.0	175.0	2432.118128497648		0.4112	0.072	2023
21885	2023-08-25	LEGGI	TRANSPORT MONTREAL,PQ	DORVAL,PQ	0.0	0.0	0.0	7.930729093250376		0.0	0.0	2023
21881	2023-08-30	CAPMATIC MONTREAL-NORD,PLQAS VEGAS,NV 8,250.00CA 7,000.00 1,250.00 21882 30/08/2023 CAPMATIC MONTREAL-NORD,PLQAS VEGAS,NV 8,250.00CA 7,000.00 1,250.00 21883 25/08/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 300.00CA 175.00 125.00 21884 25/08/2023	THEATRIXX TECHNOLOGIES MONTREAL,PQ	EDMONTON,AB	1125.0	750.0	375.0					2023
21888	2023-08-30	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	775.0	600.0	175.0	535.8598037647228		1.1197	0.3266	2023
21889	2023-09-08	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 250.00CA 145.00 105.00 21890 14/09/2023 ENGRAIS McINNES CONTRECOEUR,PQSTUCKLEY SUD,PQ 995.00CA 800.00 195.00 21891 18/09/2023	DEXTER LONGUEUIL,PQ	BROOKLYN,NS	2000.0	1400.0	600.0					2023
21886	2023-09-15	CAPMATIC	LAS VEGAS,NV	MONTREAL-NORD,PQ	9250.0	7500.0	1750.0	4319.211606645146		1.7364	0.4052	2023
21892	2023-09-18	EMBALLAGES	AT LANDRIENNE,PQ	MIRABEL,PQ	1500.0	1300.0	200.0	523.3765242807981		2.4839	0.3821	2023
21893	2023-09-19	CASCADES	SONOCO INC. ST-LAURENT,PQ	BERTHIERVILLE,PQ	295.0	200.0	95.0					2023
21887	2023-09-26	CAPMATIC	LAS VEAGS,NV	MONTREAL-NORD,PQ	9250.0	7750.0	1500.0					2023
21896	2023-09-26	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 375.00CA 205.00 170.00 21897 03/10/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21898 04/10/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,150.00 350.00 21899 28/09/2023	SCOTTS CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21904	2023-09-29	EMBALLAGES	AT MIRABEL,PQ	SAINT-PAMPHILE,PQ	400.0	305.0	95.0	432.8666097761423		0.7046	0.2195	2023
21900	2023-10-02	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21905	2023-10-02	EMBALLAGES AT SAINT-PAMPHILE,PQMIRABEL,PQ 625.00CA 500.00 125.00 21906 02/10/2023 EMBALLAGES AT MIRABEL,PQ SAINT-HONORÉ-DE 800.00CA 670.00 130.00 21907 02/10/2023	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	850.0	625.0	225.0					2023
21901	2023-10-03	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21902	2023-10-04	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21903	2023-10-05	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21911	2023-10-05	EMBALLAGES	AT MIRABEL,PQ	WEST BRANCH,NB	1165.0	1000.0	165.0	852.1793533641431		1.1735	0.1936	2023
21912	2023-10-05	EMBALLAGES	AT MIRABEL,PQ	LAMBTON,PQ	205.0	165.0	40.0	278.87955433324595		0.5917	0.1434	2023
21913	2023-10-06	EMBALLAGES	AT MIRABEL,PQ	SAINT-QUENTIN,NB	790.0	650.0	140.0	661.3456437131617		0.9828	0.2117	2023
21908	2023-10-11	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21914	2023-10-11	CASCADES	SONOCO INC. ST-LAURENT,PQ	BERTHIERVILLE,PQ	295.0	157.12	137.88					2023
21915	2023-10-11	ENGRAIS McINNES	STANSTEAD,PQ	GATINEAU,PQ	350.0	231.66	118.34	344.1545454587346		0.6731	0.3439	2023
21916	2023-10-11	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	725.0	550.0	175.0	535.8598037647228		1.0264	0.3266	2023
21909	2023-10-12	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21910	2023-10-13	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21921	2023-10-16	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 950.00 250.00 21922 16/10/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 130.00 95.00 21923 24/10/2023	CAPMATIC CYPRESS,CA	MONTREAL-NORD,PQ	1775.0	1400.0	375.0					2023
21917	2023-10-17	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21918	2023-10-18	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21919	2023-10-19	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21924	2023-10-19	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 275.00CA 160.00 115.00 21925 19/10/2023	SCOTTS CANADA LTD LACHINE,PQ	DELHI,ON	975.0	700.0	275.0					2023
21926	2023-10-19	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	22.48736113281714		4.4469	2.2235	2023
21920	2023-10-23	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21927	2023-10-23	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 950.00 250.00 21928 24/10/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,250.00CA 950.00 300.00 21929 19/10/2023 SCOTTS CANADA LTD ST-BONAVENTURE MIRAMICHI,NB 675.00CA 550.00 125.00 21930 20/10/2023	SCOTTS CANADA LTD LACHINE,PQ	WALLACEBURG,ON	925.0	750.0	175.0					2023
21934	2023-10-25	EMBALLAGES AT MIRABEL,PQ ST-JUST DE BRETENIER1E,S150.00CA 965.00 185.00 21935 25/10/2023 EMBALLAGES AT MIRABEL,PQ ST-BENOIT-LABRE, 245.00CA 155.00 90.00 21936 25/10/2023	EMBALLAGES AT MIRABEL,PQ	COURCELLES,PQ	215.0	155.0	60.0					2023
21931	2023-10-26	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,250.00CA 900.00 350.00 21932 26/10/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21933 24/10/2023	DEXTER LONGUEUIL,PQ	MILTON ,ON	925.0	700.0	225.0					2023
21937	2023-11-01	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,350.00CA 1,000.00 350.00 21938 02/11/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21939 03/11/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21940 06/11/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2023
21944	2023-11-08	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21945 07/11/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21946 10/11/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21947 08/11/2023	SCOTTS CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21950	2023-11-08	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	650.0	325.0	325.0	535.8598037647228		0.6065	0.6065	2023
21948	2023-11-10	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21949	2023-11-10	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21951	2023-11-10	CAPMATIC	FAIRFIELD,NJ	MONTREAL-NORD,PQ	575.0	400.0	175.0	631.8421853823993		0.6331	0.277	2023
21956	2023-11-10	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 21957 10/11/2023	VARGAS LOPEZ FERNANDO LASALLE,PQ	ST-THOMAS,PQ	475.0	400.0	75.0					2023
21952	2023-11-14	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21953	2023-11-15	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1400.0	1000.0	400.0					2023
21958	2023-11-15	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 250.00CA 145.00 105.00 21959 15/11/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2023
21954	2023-11-16	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21965	2023-11-16	CAPMATIC	TERREBONNE,PQ	MONTREAL-NORD,PQ	250.0	145.0	105.0	13.51283173167474		10.7305	7.7704	2023
21955	2023-11-17	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21960	2023-11-20	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21961	2023-11-21	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21962	2023-11-22	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21963	2023-11-23	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21964	2023-11-24	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21974	2023-11-30	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21975 01/12/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 21976 01/12/2023 CAPMATIC MONTREAL-NORD,PBQOISBRIAND,PQ 575.00CA 362.50 212.50 21977 30/11/2023	SCOTTS CANADA LTD LACHINE,PQ	MIRAMICHI,NB	550.0	450.0	100.0					2023
21979	2023-12-05	SCOTTS CANADA LTD SAINT CATHARINESST-BONAVENTURE 1,450.00CA 1,200.00 250.00 21980 07/12/2023 SCOTTS CANADA LTD SAINT CATHARINESST-BONAVENTURE 1,450.00CA 1,200.00 250.00 21981 04/12/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 21982 06/12/2023	SCOTTS CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21983	2023-12-07	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21984 08/12/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21986 05/12/2023	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	650.0	325.0	325.0					2023
21991	2023-12-11	DEXTER	LONGUEUIL,PQ	MONTMAGNY,PQ	1600.0	1300.0	300.0	331.63955008145086		3.9199	0.9046	2023
21992	2023-12-11	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21993 12/12/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 21994 12/12/2023	SCOTTS CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
21987	2023-12-12	CAPMATIC MONTREAL-NORD,PSQT-BRUNO,PQ 550.00CA 375.00 175.00 21988 06/12/2023 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,150.00CA 950.00 200.00 21989 07/12/2023 CAPMATIC MONTREAL-NORD,PTQERREBONNE,PQ 165.00CA 115.00 50.00 21990 08/12/2023	EMBALLAGES AT MIRABEL,PQ	SAINT-QUENTIN,NB	675.0	600.0	75.0					2023
21999	2023-12-12	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,150.00CA 900.00 250.00 22000 12/12/2023	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	695.0	425.0	270.0					2023
22001	2023-12-12	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	22.48736113281714		4.4469	2.2235	2023
22002	2023-12-12	EMBALLAGES	AT HELENA,AL	MIRABEL,PQ	890.0	650.0	240.0	2102.901915681952		0.3091	0.1141	2023
21995	2023-12-13	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2023
21996	2023-12-14	SCOTTS	CANADA LTD MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1150.0	300.0					2023
22011	2023-12-15	CAPMATIC MONTREAL-NORD,PTQERREBONNE,PQ 240.00CA 130.00 110.00 22012 21/12/2023 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,150.00CA 900.00 250.00 22013 20/12/2023 THEATRIXX TECHNOLOGIES LATERRIÈRE,PQ MONTREAL,PQ 590.00CA 269.69 320.31 22014 22/12/2023	THEATRIXX TECHNOLOGIES DROVAL,PQ	MONTREAL,PQ	0.0	0.0	0.0					2023
21998	2023-12-18	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	750.0	550.0	200.0	535.8598037647228		1.0264	0.3732	2023
22006	2023-12-18	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 22007 20/12/2023 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22008 15/12/2023 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 22009 15/12/2023	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2023
22015	2023-12-23	THEATRIXX	TECHNOLOGIES MONTREAL,PQ	DROVAL,PQ	0.0	0.0	0.0					2023
